	alpha	beta	genescale
gene_447	0.30325311312574993	2.207873382898971	3.0328863861076973
gene_448	0.19959637587279952	1.6639940974553806	0.7447649452996519
gene_449	0.2265926285819953	2.7456347309029856	1.765943749281722
gene_450	0.22028592019947094	2.1027711985977278	1.5895616263159476
gene_451	0.4138419765139307	2.0399850925575835	0.7595406591843336
gene_452	0.18235372235531755	3.475499860437928	2.5374035539884368
gene_453	0.24242783196116804	1.633625603046292	0.7462122803585399
gene_454	0.1880661909799073	2.271038708766952	6.240883770195147
gene_455	0.3197265608385069	3.5693584978333472	1.498612828614036
gene_456	0.16927694361641518	1.7610177935654987	3.7164315165802217
gene_457	0.187270004206126	1.7710822689162402	0.8635959978244022
gene_458	0.1502293910078522	1.5496773973850464	1.189132368594526
gene_459	0.21902072359651667	2.0589425520819318	1.98667791670447
gene_460	0.20545956422103512	3.694801724328712	3.2137282493259653
gene_461	0.2411616279691756	1.4981045367298402	2.225665355245512
gene_462	0.2261985364728891	2.1201556101621644	6.908247810830129
gene_463	0.18716311311864325	2.318129026730994	5.777293984680278
gene_464	0.15099673088836382	1.6275019130895718	6.1539206841868745
gene_465	0.19896957549626626	2.4365353003980443	1.7119295426536207
gene_466	0.1582410144322733	2.1951781319679213	1.0136595735804008
gene_467	0.29678021204558386	3.0511545463061296	3.5482873907772303
gene_468	0.17683791673239208	2.1148701905384697	6.3837810818330505
gene_469	0.3005562585090101	2.8672795502921167	0.692684219358512
gene_470	0.2533078653427369	2.8283885694399316	1.6184098889660643
gene_471	0.20574286432577094	1.430496746980615	5.281347760667182
gene_472	0.12801837764222182	2.355461670104858	2.7235041115914966
gene_473	0.2043659411533234	1.5382394186756014	0.9036258528650696
gene_474	0.1432671904875771	1.2736944873891989	1.9546887018434111
gene_475	0.1725990929496974	1.9212844409694088	0.9779852539328512
gene_476	0.14270887971429844	2.5482177836137043	8.991988447117501
gene_477	0.2760237508021044	2.0570746446024866	2.5296205469921498
gene_478	0.3057868848071349	1.7075415365840159	2.6893211215889
gene_479	0.16589213677123885	2.4538540508319757	2.363346704251513
gene_480	0.21255152862315294	1.805346198660314	5.865172934090634
gene_481	0.11497766420091345	3.7993630797453335	8.805846512336759
gene_482	0.2426728024281917	1.807567607302579	1.3804414600569492
gene_483	0.10973032762212552	2.3612437126013357	2.897517611247228
gene_484	0.14367482524852634	2.449715307603479	6.107423917368492
gene_485	0.15177789152068738	1.8358784831205357	2.4724746180537207
gene_486	0.2990017178998816	1.957284755810328	17.215839200139648
gene_487	0.45448647286266	1.7506437562647572	4.210962507162137
gene_488	0.258441340016567	2.7635257225104337	10.96316875688719
gene_489	0.295669706607444	1.4100572782436256	4.212633929794364
gene_490	0.1705676585469816	2.1576499327752887	4.59795595371183
gene_491	0.21991652822164476	1.8749069736701716	2.2904107072531623
gene_492	0.15675311533749428	1.1364088361774525	0.8802985807287049
gene_493	0.26838105802308443	2.1840948284829897	1.9702979139535939
gene_494	0.21320293293337786	2.272904942575503	5.661302449861591
gene_495	0.18896425386984575	2.567051738645012	2.0422787810348852
gene_496	0.1590890435349569	1.4002556488886622	0.4799261181122774
gene_497	0.2362351586597917	1.5730819171408044	3.819491587922293
gene_498	0.14112361237820562	2.0539101186079867	15.008910897494955
gene_499	0.1947422305847278	1.5045158670662295	1.3911691919966822
gene_500	0.19747319092795412	2.42599396192006	4.065903273695404
gene_501	0.17855150364378802	1.5772411103751365	1.7750052251329842
gene_502	0.28890776214508035	2.3202101926325382	2.9131306701171664
gene_503	0.17356337594819668	2.2376022581044355	2.183179707039657
gene_504	0.17374657834814605	1.6738184697497898	1.253312880507473
gene_505	0.12695628598686945	2.9792156078323764	2.466148726534922
gene_506	0.26730409539140165	2.1523522625068408	2.8329014379719233
gene_507	0.2272999093177216	2.9802398463408566	1.3470652679039248
gene_508	0.1826482421473692	1.8369682079764853	6.615809955303737
gene_509	0.1692466795785197	1.8696187683128416	0.6069005900628947
gene_510	0.11923837255170765	2.251594675788434	3.227697742698028
gene_511	0.13288853228015876	2.3016374691833787	1.075081907700275
gene_512	0.20464126543251893	1.719904333163324	3.9368071376978064
gene_513	0.20507236803093695	2.156628622611832	0.4955378377480356
gene_514	0.21461055282386096	2.360073383469995	0.6796092150143395
gene_515	0.11943556614113082	2.2936400436147757	2.7169474587788955
gene_516	0.13386903753150514	2.0815240751547184	1.4664805449515843
gene_517	0.11434872731197065	1.9182290405676448	1.508004907770088
gene_518	0.20445182289380276	3.0542778091081275	2.417729420501934
gene_519	0.21707295840171906	2.710528517167795	0.3730554994606526
gene_520	0.1633192851290602	1.4342597005268654	0.8947583847251894
gene_521	0.27136894966944003	2.4055658927442627	0.7921259165105596
gene_522	0.20367226505084268	3.0589403415635164	3.8731475891462064
gene_523	0.27109731961718786	1.5738455139496808	9.003724086103999
gene_524	0.3348855627190227	2.6661509992702794	1.3722928035932265
gene_525	0.298082759070834	2.2829465176839903	1.8510523010532745
gene_526	0.19567913815494575	1.7824496519729722	1.0588771049249994
gene_527	0.14038076304127495	1.6877028231465359	3.757400042290424
gene_528	0.12305100641747847	3.1167157596413646	0.5918743340680748
gene_529	0.16804595593462726	1.1780547656305864	6.713130716525968
gene_530	0.16367561983081075	1.774808574059137	2.360466287087445
gene_531	0.1465173050741099	1.5944768184533316	2.7482828702104043
gene_532	0.2339894563829121	1.5835379327719932	3.1146625612640615
gene_533	0.445728831286971	2.4077200134736936	0.3706180638780026
gene_534	0.274855678992358	1.3619760612134382	0.2533919411450598
gene_535	0.1865438681676152	2.0586140644780406	0.5693126994157852
gene_536	0.12153341051636693	2.01955366362337	1.307227595023135
gene_537	0.11667515682861652	2.156207562556008	0.20069056458218648
gene_538	0.3315558260557558	3.948540558022427	8.760079553378473
gene_539	0.2594516438561568	2.3396102581633667	2.5597830248390325
gene_540	0.18058568698787775	3.284567224525408	0.36367731089581495
gene_541	0.2062109826947316	1.7927804094893736	0.4483320593939336
gene_542	0.1083250559499233	2.178191931022897	1.2823167350441835
gene_543	0.18598905460725104	1.6506758259736014	2.175768307846513
gene_544	0.1730654216896686	1.6206855476234783	11.260221409772608
gene_545	0.17135712923338758	1.751997644796044	1.418242792845102
gene_546	0.17321367663037976	2.691073303078618	1.8173396730705067
gene_547	0.13849485269817927	1.2986528279681795	0.6583038669111239
gene_548	0.2295973606990358	2.8172975357303067	0.4742537820187638
gene_549	0.09092981094129776	1.6037811363526042	0.7412297044184932
gene_550	0.19781181820413288	4.993235444333052	4.284736065917231
gene_551	0.16260766612134708	1.7227563060494289	1.5461328119557094
gene_552	0.1068992996274826	2.6833315493675114	1.7596552719674796
gene_553	0.20827565766401565	3.199279432777936	1.6173776167393417
gene_554	0.3735796936281588	2.0460276420515924	3.081473358025981
gene_555	0.1594699477757633	1.817493190501788	1.4897782212089763
gene_556	0.22433843834556733	2.1272819729717125	1.6802485088193917
gene_557	0.2508301163265081	2.0001477495915303	2.5964350622098613
gene_558	0.20286320820324247	1.6738054067394157	0.7310063696506246
gene_559	0.15136528016688608	1.5896147293255156	1.8962692285713376
gene_560	0.2221875214343944	2.6285298584034265	5.65034324469231
gene_561	0.08989944012924111	2.94988395156318	2.5774901412620888
gene_562	0.2713702691837925	1.4399461689949442	16.741215594120902
gene_563	0.1590580473543921	2.0309260486963563	0.7714279847070616
gene_564	0.14297829561968872	3.2786912259416536	10.584372500938107
gene_565	0.2621343670487471	1.313647217974603	0.6419876464329847
gene_566	0.2302942334462801	1.4511480038148383	8.642974883476745
gene_567	0.19271850736767732	1.675409448239865	1.5894690635754924
gene_568	0.1378971935857349	2.320792473310643	3.0739457108564188
gene_569	0.13116105316231544	1.595789060034276	3.911720800341581
gene_570	0.2123359978246414	2.278415031139202	5.979242515240724
gene_571	0.20888088748511255	3.866436203776792	3.7999481615177375
gene_572	0.2941024708759841	1.1063910818738876	6.227546123239264
gene_573	0.195304481138468	3.2207174490654165	1.1760050570217984
gene_574	0.2536001439708898	3.0984458170953637	0.8674221386709999
gene_575	0.2422367407133656	1.8920454305801857	2.195181594626848
gene_576	0.1994424627540175	1.5859829566848205	13.875661944754732
gene_577	0.24229816858176326	1.7325612519904914	2.043103688148827
gene_578	0.3813383385691301	2.3525027417429145	9.25576232925947
gene_579	0.2629081169333761	4.974681494738848	0.5839901790282891
gene_580	0.2143302951366955	2.438583843600081	2.1248976668527133
gene_581	0.1434397060888616	3.173066829664893	0.9305741998356878
gene_582	0.11856693458964478	1.0975497802830774	1.262466976398177
gene_583	0.18920057529867115	1.5998739109116695	2.0497496421339547
gene_584	0.14906541053759742	1.883313646529576	1.8620687583045643
gene_585	0.1071347994407638	2.382136861642901	3.0899689547305886
gene_586	0.2095223981411153	2.6637091959232064	14.977949287260131
gene_587	0.20143582777873364	1.4806752041103228	1.243618765838863
gene_588	0.295862335133412	1.8196344878456552	3.188741193568341
gene_589	0.17729515753988642	2.3232546756237364	1.1338694533012963
gene_590	0.21550211814172732	1.5534549525775274	2.5209327923743534
gene_591	0.22266842547177434	1.6465660653971004	3.351778276408888
gene_592	0.22303416661857256	1.1571611021092298	2.1197292816248434
gene_593	0.1516036940770666	2.5628781256542754	9.210659878274264
gene_594	0.1673980607801087	2.06872471205028	4.012537364298372
gene_595	0.21149333813858148	1.8278348394815511	0.4812108370762918
gene_596	0.20056206110393493	2.737565164107216	0.6976172555908713
gene_597	0.1578191618280145	2.524489450804071	1.636544354241795
gene_598	0.17760469946741173	2.1751062015453884	1.7957818245475905
gene_599	0.25214530854046235	1.5424150053230357	18.100326196605387
gene_600	0.1376478550926182	2.2336053508828244	3.3818594603644003
gene_601	0.2679361155462268	1.7546628547315148	16.298601918414107
gene_602	0.16712001811896451	3.403518811682236	4.803364140669911
gene_603	0.1780956877727938	1.95647229293522	0.9154278164692934
gene_604	0.22631662513581016	2.073916602405709	2.06139902711477
gene_605	0.4033471393759948	1.954853295677568	0.8809937150872951
gene_606	0.2942536881577259	1.4312705244749633	2.178392362808667
gene_607	0.23296375852612214	2.3862733950876485	1.5020049561482625
gene_608	0.18030855671649346	1.194628097017084	1.9987642554892868
gene_609	0.17602829591340693	2.778195874157644	2.036819872673693
gene_610	0.14650812980421427	2.2054021325996054	3.4639708111306518
gene_611	0.229982441712317	1.5520746450500946	3.7531278388001104
gene_612	0.2264937131179507	2.3001679332224505	5.238035405560279
gene_613	0.1677763263149666	1.022953003481866	2.467110945749422
gene_614	0.22449973240658053	1.6459224088660782	4.723029563997243
gene_615	0.1844091837527104	3.0955572157759637	2.8722551067396176
gene_616	0.1435409068644758	1.7941564181401783	2.086568268020695
gene_617	0.23357765486452145	1.741552972810661	1.7713968101322228
gene_618	0.2321612359138239	2.544578262959633	10.324741829170971
gene_619	0.2917969871113111	2.5413808725555533	4.324290001106874
gene_620	0.12210181400718485	2.4606790558225007	2.8295499299494065
gene_621	0.19934959587462514	1.4784928706330234	2.6848650168346038
gene_622	0.1711415777826874	1.876257071613242	0.7417935628794452
gene_623	0.1994064765967474	3.402157669949243	6.7714614733875935
gene_624	0.1884246794566579	1.843486340323052	8.469654156492327
gene_625	0.15937636850544662	2.3008389192181555	2.81636123704116
gene_626	0.30523147046584753	2.0293952697223108	0.853676776559995
gene_627	0.11469811066205905	2.266805930409993	3.6939404038842434
gene_628	0.21138054614752205	1.5659423435831643	0.8706826350824598
gene_629	0.20384300141416914	1.7317032148540472	2.8083493642045343
gene_630	0.23746072594309475	2.0821121976563908	1.4116474775085186
gene_631	0.18430831396308	2.7989049083156003	1.5923378339018823
gene_632	0.25377628716642536	1.8291944866401195	2.1322160471789697
gene_633	0.2637061629124385	2.0944015581046256	8.459205119783613
gene_634	0.20109555133211487	2.4132573923272176	2.16732385733532
gene_635	0.2117413955140396	1.4667682933351789	2.934890198090889
gene_636	0.2515574997233828	2.9511703864855585	1.1833746155949316
gene_637	0.23810373109631505	1.5059951581780815	3.1721086771813165
gene_638	0.2092706013788424	1.503838168188568	7.04376518978021
gene_639	0.2361324852757134	2.186363854295585	3.2126089964072686
gene_640	0.1826346515957451	1.4231299357171907	0.254648387873862
gene_641	0.24211171214521515	3.1802229330473946	2.4862112970005343
gene_642	0.24409633775787734	1.895456139373527	2.11218592690534
gene_643	0.1996445274146116	2.5438540120739224	5.355455463931028
gene_644	0.1593933732098008	1.7850375492419883	3.751928739166665
gene_645	0.30645652733231543	1.929580724426544	4.118034547046103
gene_646	0.20924423850187168	2.2508365227970337	11.513374975060573
gene_647	0.2672544487725607	2.5316772594016217	1.0273837351524886
gene_648	0.24177100416712305	1.4229986441696905	1.0394343288542554
gene_649	0.1745643789574043	1.1941343815007859	5.937359578223617
gene_650	0.2701977823898541	2.795349851231628	6.012377166014674
gene_651	0.17067275950583974	2.601679509045677	1.494429219881421
gene_652	0.21784789442892594	3.033228674338293	0.9497281721887784
gene_653	0.21878781694998686	3.042238124109823	16.571994898966206
gene_654	0.2797974626015297	4.800870468099018	7.3729539899301075
gene_655	0.2727440948726845	1.692313149279558	0.5190619042760923
gene_656	0.1453466887330032	2.4427745442748208	4.0176593736807815
gene_657	0.2518750869756622	3.2509973051709387	24.55423605056247
gene_658	0.14667804909478024	4.147555794813661	6.95102356064137
gene_659	0.18603364310797432	1.913978724360691	1.5825092906167235
gene_660	0.2671489539373352	2.226822837238911	2.0155879050067957
gene_661	0.20582805457316236	1.4623688988218415	9.639937729829212
gene_662	0.1566488533807313	2.769041972914796	2.5721086065762835
gene_663	0.3419681386406798	3.132368277170356	2.170569996602811
gene_664	0.18506404829404194	1.7239872401011802	2.6769354932670946
gene_665	0.3331251888798618	1.6975663078753198	2.415041357158157
gene_666	0.225561539425226	1.8908193562182545	4.390632108241534
gene_667	0.2291057874363968	1.5345964905485745	1.3073021568051737
gene_668	0.16426831418243806	1.6675285030342442	1.3327745781411653
gene_669	0.14018525842833932	1.716317437821571	12.442971267963454
gene_670	0.3744327635827096	3.9179757220834937	2.41363486190118
gene_671	0.10369273573066796	1.4148439005376017	1.0630401433466743
gene_672	0.28544384808688866	1.4017643334773275	4.749037611866643
gene_673	0.16622757328010193	1.4917052624362972	0.7962288471936655
gene_674	0.12221476711232546	1.3707842368957075	1.9794187281680808
gene_675	0.24621082174088596	2.296933784037458	0.7917321371625125
gene_676	0.22012876595076228	2.5264325373717686	3.5164831615749312
gene_677	0.22121730928041974	1.561409473305854	7.699157550250857
gene_678	0.32881910993641555	1.2716793892682592	4.255346600573889
gene_679	0.19187052698378632	1.6592200619472055	12.583868739606178
gene_680	0.12913634700470594	1.5860056876329276	0.2896151131219044
gene_681	0.2071250113626236	1.8582515394521064	1.7070216530113471
gene_682	0.17359402028396936	1.6740432763906583	0.8778355165473024
gene_683	0.15959401110181126	2.3319424039134957	0.7705238361410504
gene_684	0.35493232198898544	1.1006190710050414	2.031423210221992
gene_685	0.2218435983379736	2.7609155171312127	0.943619437262136
gene_686	0.1879284150352636	3.945342639401925	1.6781119983824937
gene_687	0.1267183645539304	2.688377323365956	2.5914057721251202
gene_688	0.2080940497602179	1.4288806438637651	0.4484266447370057
gene_689	0.17349914632312868	4.250415544232964	1.855053036328524
gene_690	0.24712512202287004	1.567828384085329	0.9528902344428128
gene_691	0.2465531216208712	3.4010409811039835	1.2424206872478802
gene_692	0.24539290390243396	2.0222263217434344	0.7714661239777619
gene_693	0.18630384987182	1.6136670280248546	0.5587788068322743
gene_694	0.3614660957074498	1.5898168218157849	0.638574210042151
gene_695	0.14408732506361766	2.6962308198545117	1.2403616420202104
gene_696	0.16209238487063415	2.43524980812488	2.0284526026147582
gene_697	0.13297168665480746	2.5027299094161437	1.3684187838496846
gene_698	0.3080823645949798	2.408054125102153	5.387472251266665
gene_699	0.2492169554044031	3.228470056585844	3.199670565432014
gene_700	0.2664177330261754	1.5787573459592656	1.7158312646878573
gene_701	0.4541801898499436	2.123494261543104	2.868273576089289
gene_702	0.17779472765649448	2.614253393142266	2.6545007811190753
gene_703	0.15904457081493767	1.976273107281576	1.2612298319669792
gene_704	0.22717911638004026	2.0073149599142384	2.3054083304718525
gene_705	0.20866410185332715	1.6881404143666374	0.9624326090422772
gene_706	0.15656334973957595	1.7301585382247784	2.4980972493189255
gene_707	0.220401191932674	1.8891040742505567	2.646131563291792
gene_708	0.3296830458302979	2.2968421142081987	0.3235666236620009
gene_709	0.18280052843744016	2.093712863827749	0.9757054814961164
gene_710	0.19376075586817587	2.2185127556223185	2.632846838550787
gene_711	0.1302788228680832	2.230740764292886	5.4406240900387255
gene_712	0.13355833461392666	2.137096516139948	0.7142812187542139
gene_713	0.15234518456875434	1.5312612413249642	4.735916088821544
gene_714	0.3118038335539054	2.852103293998795	0.4545473008887271
gene_715	0.12120118288271138	1.4496115427766048	2.181959688276768
gene_716	0.21257872427247407	1.391093839490739	3.7048998520426637
gene_717	0.22083202996877194	1.7384478400258985	1.0349743822245736
gene_718	0.22539749287084115	2.2471639551594937	3.182920066121085
gene_719	0.16478267963349896	1.8799521785919844	3.517050652566406
gene_720	0.1996045508705389	1.5459121577168975	0.4877650979049573
gene_721	0.2824643716143489	2.107737763479097	0.9940085386340749
gene_722	0.1300736566777378	2.7051071912936697	3.1794095480531066
gene_723	0.2285424109028471	2.0103123548875157	3.035665600789061
gene_724	0.2791643331448923	1.5970217651630014	5.152624118949879
gene_725	0.17205460412228113	1.3113126951464829	2.276196598481164
gene_726	0.2483242664919353	2.7355822690321285	0.2186380109089014
gene_727	0.1333604108529772	1.4275121856519546	1.4376187387112616
gene_728	0.351506204720377	3.164683042009536	9.09545225325276
gene_729	0.17503754327861046	1.9804208789225182	2.418629544187928
gene_730	0.2517764615520925	2.8400029409486893	7.333043516706502
gene_731	0.19749318720190426	1.7794041787154828	2.115514247663061
gene_732	0.17324408571440428	2.129929509372225	4.562585274901547
gene_733	0.3030470581241357	2.063701075176102	1.0261040354135214
gene_734	0.1667462048955262	1.9280360811434365	18.956615407570585
gene_735	0.16306420836507576	2.022745074394165	0.15461362438721268
gene_736	0.214131365018548	2.344233599493191	0.3635008918422094
gene_737	0.20714047063118915	1.5198584203589869	1.2799384821273054
gene_738	0.18023794283828865	2.1124349562960285	6.262653748338858
gene_739	0.2433800924318532	2.8656020891508382	5.131161589170844
gene_740	0.1410397903497938	2.189721055552807	3.433118559781384
gene_741	0.1531721209457415	2.126761587604131	1.3147031818156627
gene_742	0.1542681404870148	1.9715461320444647	1.9309107004252437
gene_743	0.17158576069169093	3.211758328114928	1.405488717173485
gene_744	0.1938208050256471	2.797385204623993	1.3982102284217617
gene_745	0.2253735931772168	1.5246812895743769	3.35813808898929
gene_746	0.2325951802678314	2.1563523618520297	1.742178721490537
gene_747	0.2496814541070886	2.393311021579849	4.1490568499559535
gene_748	0.2269823351689771	1.7369194733221431	1.9616285711828432
gene_749	0.31841655708827543	1.7934992342591405	0.9843835530446602
gene_750	0.11662055203782358	3.555900946239201	5.6690769477073095
gene_751	0.18493134404295566	2.9308774026372006	0.7853565982095821
gene_752	0.2591468783228191	1.5222842188046652	1.407463493455004
gene_753	0.16028651286690965	1.5652987928079858	1.2409625936433206
gene_754	0.20290518649546266	2.3682652406310845	6.090094041700999
gene_755	0.2837647579489001	1.3080074731709634	1.9231189280431744
gene_756	0.29925983224278885	1.7192163811378811	1.873748968729085
gene_757	0.25396106216681125	1.0051613786066542	5.789505254344577
